split_id,well,mask_type,start_row,end_row,target_rows,known_rows_before,known_allowed_start_row,known_allowed_end_row,md_span,tvt_span,gr_missing_rate,local_slope_mean,local_slope_std,curvature_proxy,mask_seed
trailing_long__0849b4e2__2867_7435,0849b4e2,trailing_long,2867,7435,4569,2867,0,2866,4568.0,43.0,0.2330925804333552,-0.00692425569176905,0.0486383905663032,0.006700240858764131,20260620
mid_contiguous__0849b4e2__2671_3971,0849b4e2,mid_contiguous,2671,3971,1301,2671,0,2670,1300.0,3.649999999999636,0.28132205995388165,0.00043846153846131456,0.008116937510930794,0.004195535027298639,20260620
random_contiguous__0849b4e2__902_2905,0849b4e2,random_contiguous,902,2905,2004,902,0,901,2003.0,99.76999999999862,0.28542914171656686,0.047169246130802665,0.12583351581446425,0.006768231768622097,20260620
high_gr_missing__0849b4e2__1331_3189,0849b4e2,high_gr_missing,1331,3189,1859,1331,0,1330,1858.0,5.489999999999782,0.3378160301237224,-0.0011840688912813388,0.009913377475982792,0.005293484114508363,20260620
high_curvature__0849b4e2__5565_7051,0849b4e2,high_curvature,5565,7051,1487,5565,0,5564,1486.0,20.340000000000146,0.18897108271687962,-0.013687752355316383,0.07701615392722347,0.010572390572808756,20260620
original_hidden__084d66f9__1747_5631,084d66f9,original_hidden,1747,5631,3885,1747,0,1746,3884.0,44.63000000000102,0.6463320463320463,-0.006078784757981613,0.16187939393321518,0.015627092454859038,20260620
trailing_short__084d66f9__4888_5631,084d66f9,trailing_short,4888,5631,744,4888,0,4887,743.0,35.88000000000102,0.4731182795698925,-0.04829071332436207,0.054309927682217554,0.01020215633489576,20260620
trailing_long__084d66f9__2858_5631,084d66f9,trailing_long,2858,5631,2774,2858,0,2857,2773.0,44.63000000000102,0.6359048305695746,-0.011893256401010235,0.18126828137295262,0.016262626263233878,20260620
mid_contiguous__084d66f9__2832_3468,084d66f9,mid_contiguous,2832,3468,637,2832,0,2831,636.0,11.959999999999127,0.7299843014128728,-0.014622641509432818,0.3270100142571101,0.03348031496124901,20260620
random_contiguous__084d66f9__978_2511,084d66f9,random_contiguous,978,2511,1534,978,0,977,1533.0,23.270000000000437,0.6740547588005215,0.015179386823222724,0.07526026018832097,0.0098825065278612,20260620
high_gr_missing__084d66f9__2325_3732,084d66f9,high_gr_missing,2325,3732,1408,2325,0,2324,1407.0,13.7599999999984,0.7244318181818182,0.0037882018479032885,0.26249271000013585,0.030135135135817503,20260620
high_curvature__084d66f9__2557_3682,084d66f9,high_curvature,2557,3682,1126,2557,0,2556,1125.0,12.979999999999563,0.7140319715808171,0.0033155555555567846,0.2895067575150768,0.03155693950240021,20260620
original_hidden__08fecf00__1831_7404,08fecf00,original_hidden,1831,7404,5574,1831,0,1830,5573.0,15.979999999997744,0.28238249013275923,-0.001333213708953937,0.013953051307633087,0.004737975592729706,20260620
trailing_short__08fecf00__6176_7404,08fecf00,trailing_short,6176,7404,1229,6176,0,6175,1228.0,14.389999999999418,0.2229454841334418,-0.008078175895765531,0.016478801284877522,0.004392828036468641,20260620
trailing_long__08fecf00__2978_7404,08fecf00,trailing_long,2978,7404,4427,2978,0,2977,4426.0,15.979999999997744,0.2638355545516151,-0.000962494351559019,0.01470833914524539,0.004951412429831087,20260620
mid_contiguous__08fecf00__2729_4450,08fecf00,mid_contiguous,2729,4450,1722,2729,0,2728,1721.0,7.759999999998399,0.31126596980255516,-0.0030156885531670593,0.010027521002717801,0.005604651163012445,20260620
random_contiguous__08fecf00__4208_6498,08fecf00,random_contiguous,4208,6498,2291,4208,0,4207,2290.0,15.8799999999992,0.24705368834570057,0.006733624454148503,0.013561561253477095,0.004600262123771938,20260620
high_gr_missing__08fecf00__1800_3650,08fecf00,high_gr_missing,1800,3650,1851,1800,0,1799,1850.0,11.780000000000655,0.34846029173419774,-0.004383783783783115,0.010217830560279034,0.004721471065899963,20260620
high_curvature__08fecf00__2767_4247,08fecf00,high_curvature,2767,4247,1481,2767,0,2766,1480.0,7.469999999999345,0.3214044564483457,-0.005047297297296855,0.008178609591936755,0.005943204868319552,20260620
original_hidden__09053135__1808_7714,09053135,original_hidden,1808,7714,5907,1808,0,1807,5906.0,25.679999999998472,0.4218723548332487,0.001876058245851664,0.019923717012634456,0.005095681626152775,20260620
trailing_short__09053135__5793_7714,09053135,trailing_short,5793,7714,1922,5793,0,5792,1921.0,4.170000000000073,0.427159209157128,0.0008745445080688657,0.011703671728315141,0.00505208333369751,20260620
trailing_long__09053135__3882_7714,09053135,trailing_long,3882,7714,3833,3882,0,3881,3832.0,10.270000000000437,0.40907905035220454,-0.0009786012526096033,0.015310207864339951,0.00501435656525516,20260620
mid_contiguous__09053135__3118_4815,09053135,mid_contiguous,3118,4815,1698,3118,0,3117,1697.0,7.179999999998472,0.4004711425206125,-0.003488509133765511,0.015174258394149988,0.004964622641948136,20260620
random_contiguous__09053135__5746_7395,09053135,random_contiguous,5746,7395,1650,5746,0,5745,1649.0,4.3799999999992,0.41575757575757577,0.0016434202546992886,0.0125530126587226,0.005370145631487609,20260620
high_gr_missing__09053135__1862_3790,09053135,high_gr_missing,1862,3790,1929,1862,0,1861,1928.0,25.679999999998472,0.45204769310523585,0.007940871369295286,0.026299476780124068,0.005324338350223461,20260620
high_curvature__09053135__4429_5971,09053135,high_curvature,4429,5971,1543,4429,0,4428,1542.0,10.270000000000437,0.40699935191186,-0.004559014267184718,0.018958794312345865,0.005580791694073906,20260620
original_hidden__09441b8d__1907_7394,09441b8d,original_hidden,1907,7394,5488,1907,0,1906,5487.0,34.72999999999956,0.11716472303206997,-0.0012520503007109169,0.036617754246889476,0.007183740430662698,20260620
trailing_short__09441b8d__6289_7394,09441b8d,trailing_short,6289,7394,1106,6289,0,6288,1105.0,3.469999999999345,0.13200723327305605,-0.0023257918552033567,0.023281140580458874,0.006739130435087883,20260620
trailing_long__09441b8d__3126_7394,09441b8d,trailing_long,3126,7394,4269,3126,0,3125,4268.0,30.779999999998836,0.11876317638791287,-0.0006724461105906281,0.038471164238906584,0.007604874619663768,20260620
mid_contiguous__09441b8d__2441_4237,09441b8d,mid_contiguous,2441,4237,1797,2441,0,2440,1796.0,24.420000000000073,0.09070673344462994,-0.010746102449888236,0.02628226326468028,0.005832869081220393,20260620
random_contiguous__09441b8d__4750_7088,09441b8d,random_contiguous,4750,7088,2339,4750,0,4749,2338.0,21.359999999998763,0.1410859341598974,0.008357570573139031,0.02986348373555046,0.006983311938857985,20260620
high_gr_missing__09441b8d__5230_7078,09441b8d,high_gr_missing,5230,7078,1849,5230,0,5229,1848.0,18.590000000000146,0.1503515413737155,0.006888528138527902,0.03204779504271915,0.0074174336766871145,20260620
high_curvature__09441b8d__745_2223,09441b8d,high_curvature,745,2223,1479,745,0,744,1478.0,183.6899999999987,0.11764705882352941,0.11809878213802387,0.21806436831019926,0.010453622207631495,20260620
original_hidden__0955cd6c__1930_7124,0955cd6c,original_hidden,1930,7124,5195,1930,0,1929,5194.0,20.079999999999927,0.6454282964388836,-0.002087023488640417,0.056094453640143656,0.007964567687751318,20260620
trailing_short__0955cd6c__5446_7124,0955cd6c,trailing_short,5446,7124,1679,5446,0,5445,1678.0,12.860000000000582,0.7135199523525908,-0.002622169249105862,0.052587757717958254,0.00797853309527701,20260620
trailing_long__0955cd6c__2601_7124,0955cd6c,trailing_long,2601,7124,4524,2601,0,2600,4523.0,20.079999999999927,0.6536251105216623,-0.002907362370108255,0.05431678883733658,0.007779743476819867,20260620
mid_contiguous__0955cd6c__3462_4415,0955cd6c,mid_contiguous,3462,4415,954,3462,0,3461,953.0,19.840000000000146,0.5974842767295597,-0.020640083945433634,0.02264997929839267,0.004579831933434824,20260620
random_contiguous__0955cd6c__5800_7005,0955cd6c,random_contiguous,5800,7005,1206,5800,0,5799,1205.0,12.860000000000582,0.7197346600331676,-0.005842323651451497,0.06128546930658466,0.0090448504988022,20260620
high_gr_missing__0955cd6c__3845_5625,0955cd6c,high_gr_missing,3845,5625,1781,3845,0,3844,1780.0,14.210000000000946,0.7793374508702976,-0.0032415730337081103,0.035036065876943426,0.006396852164599889,20260620
high_curvature__0955cd6c__1604_3028,0955cd6c,high_curvature,1604,3028,1425,1604,0,1603,1424.0,9.739999999999782,0.5298245614035088,-0.0027879213483141467,0.08057566734888309,0.011349262122690787,20260620
original_hidden__09ec2ca9__1939_7823,09ec2ca9,original_hidden,1939,7823,5885,1939,0,1938,5884.0,19.56000000000131,0.5604078164825829,-0.0017861998640381065,0.013683609508299766,0.00470338262828414,20260620
trailing_short__09ec2ca9__6470_7823,09ec2ca9,trailing_short,6470,7823,1354,6470,0,6469,1353.0,3.5800000000017462,0.4859675036927622,-0.0003030303030315399,0.010640110057553661,0.00467455621327989,20260620
trailing_long__09ec2ca9__2120_7823,09ec2ca9,trailing_long,2120,7823,5704,2120,0,2119,5703.0,19.56000000000131,0.55890603085554,-0.002784499386288097,0.0126401118170825,0.004658014732031574,20260620
mid_contiguous__09ec2ca9__4011_5566,09ec2ca9,mid_contiguous,4011,5566,1556,4011,0,4010,1555.0,4.6599999999980355,0.5970437017994858,-0.001408360128616521,0.011221697268846392,0.004980694981021416,20260620
random_contiguous__09ec2ca9__5151_7077,09ec2ca9,random_contiguous,5151,7077,1927,5151,0,5150,1926.0,13.979999999999563,0.5448884276076803,-0.005778816199376532,0.012743613139822715,0.004768831169226301,20260620
high_gr_missing__09ec2ca9__4054_6009,09ec2ca9,high_gr_missing,4054,6009,1956,4054,0,4053,1955.0,4.979999999999563,0.6058282208588958,-0.00247058823529315,0.011171004182111073,0.004943705220448595,20260620
high_curvature__09ec2ca9__784_2348,09ec2ca9,high_curvature,784,2348,1565,784,0,783,1564.0,129.40999999999985,0.5009584664536741,0.08203324808184097,0.13965919028710402,0.005502239283939271,20260620
original_hidden__0a57a29c__1373_7193,0a57a29c,original_hidden,1373,7193,5821,1373,0,1372,5820.0,22.329999999999927,0.5299776670675141,0.0025240549828179568,0.020225624386878117,0.0054029902049736594,20260620
trailing_short__0a57a29c__6472_7193,0a57a29c,trailing_short,6472,7193,722,6472,0,6471,721.0,8.30999999999949,0.4168975069252078,0.009597780859916883,0.02638621073834353,0.003972222223026418,20260620
trailing_long__0a57a29c__2426_7193,0a57a29c,trailing_long,2426,7193,4768,2426,0,2425,4767.0,15.130000000001019,0.5245385906040269,0.0031739039228028147,0.017060454912049633,0.005153168275764041,20260620
mid_contiguous__0a57a29c__2666_4058,0a57a29c,mid_contiguous,2666,4058,1393,2666,0,2665,1392.0,4.050000000001091,0.5800430725053841,0.0003520114942540235,0.011254868498570197,0.005427749820698967,20260620
random_contiguous__0a57a29c__827_3178,0a57a29c,random_contiguous,827,3178,2352,827,0,826,2351.0,13.709999999999127,0.5505952380952381,0.0015355168013605968,0.023612106998634436,0.005582978723933264,20260620
high_gr_missing__0a57a29c__2457_4254,0a57a29c,high_gr_missing,2457,4254,1798,2457,0,2456,1797.0,6.959999999999127,0.5761957730812013,0.0036616583194212173,0.013429804482829212,0.005322939866854558,20260620
high_curvature__0a57a29c__1071_2509,0a57a29c,high_curvature,1071,2509,1439,1071,0,1070,1438.0,13.709999999999127,0.5594162612925643,-0.0019680111265646225,0.02808850665658819,0.006576200417994003,20260620
original_hidden__0bbf5e67__1733_6030,0bbf5e67,original_hidden,1733,6030,4298,1733,0,1732,4297.0,31.1299999999992,0.5274546300604932,-0.004847568070747016,0.026055226595193198,0.004932495345051994,20260620
trailing_short__0bbf5e67__4709_6030,0bbf5e67,trailing_short,4709,6030,1322,4709,0,4708,1321.0,19.51000000000022,0.47049924357034795,-0.006434519303557911,0.033648971489497366,0.005431818182285386,20260620
trailing_long__0bbf5e67__2386_6030,0bbf5e67,trailing_long,2386,6030,3645,2386,0,2385,3644.0,19.709999999999127,0.5237311385459533,-0.002274972557629219,0.02605217511212694,0.0050096074669036365,20260620
mid_contiguous__0bbf5e67__3125_4143,0bbf5e67,mid_contiguous,3125,4143,1019,3125,0,3124,1018.0,12.730000000001382,0.5534838076545633,0.007288801571709305,0.021475921829044186,0.005240904622015025,20260620
random_contiguous__0bbf5e67__3056_4282,0bbf5e67,random_contiguous,3056,4282,1227,3056,0,3055,1226.0,12.730000000001382,0.5468622656886716,0.006639477977161026,0.021056024260047466,0.005297959184198942,20260620
high_gr_missing__0bbf5e67__2025_3532,0bbf5e67,high_gr_missing,2025,3532,1508,2025,0,2024,1507.0,13.209999999999127,0.5848806366047745,-0.003165228931651372,0.02075550243234165,0.004369189907716056,20260620
high_curvature__0bbf5e67__639_1844,0bbf5e67,high_curvature,639,1844,1206,639,0,638,1205.0,195.07999999999993,0.433665008291874,0.1362655601659757,0.26662170353761594,0.0055232558145182215,20260620
original_hidden__0be01c24__1647_6384,0be01c24,original_hidden,1647,6384,4738,1647,0,1646,4737.0,20.969999999999345,0.03503588011819333,0.0013848427274649165,0.01743600398910936,0.005249155405892922,20260620
trailing_short__0be01c24__4976_6384,0be01c24,trailing_short,4976,6384,1409,4976,0,4975,1408.0,6.579999999999927,0.0333569907735983,-0.002166193181817665,0.013220515834006208,0.004761904762454725,20260620
trailing_long__0be01c24__1914_6384,0be01c24,trailing_long,1914,6384,4471,1914,0,1913,4470.0,20.969999999999345,0.03578617758890629,0.000487695749440781,0.017498717263733744,0.0052025061539911445,20260620
mid_contiguous__0be01c24__2511_3237,0be01c24,mid_contiguous,2511,3237,727,2511,0,2510,726.0,9.739999999999782,0.039889958734525444,-0.005757575757573653,0.02414754159169451,0.005020689655889171,20260620
random_contiguous__0be01c24__1037_3024,0be01c24,random_contiguous,1037,3024,1988,1037,0,1036,1987.0,11.429999999998472,0.035211267605633804,-0.0012783090085560509,0.019520588992762124,0.005448136959293346,20260620
high_gr_missing__0be01c24__2132_3727,0be01c24,high_gr_missing,2132,3727,1596,2132,0,2131,1595.0,16.01000000000022,0.041353383458646614,0.0025956112852672333,0.02331270550135449,0.005156838143653336,20260620
high_curvature__0be01c24__1411_2687,0be01c24,high_curvature,1411,2687,1277,1411,0,1410,1276.0,7.709999999999127,0.03210649960845732,-0.0010736677115979478,0.016072647456650407,0.006141176470994776,20260620
original_hidden__0c1b160c__1660_6713,0c1b160c,original_hidden,1660,6713,5054,1660,0,1659,5053.0,27.18000000000029,0.5209734863474476,-0.0011062735008905888,0.046951212685876514,0.006830958036841085,20260620
trailing_short__0c1b160c__5893_6713,0c1b160c,trailing_short,5893,6713,821,5893,0,5892,820.0,5.100000000002183,0.49695493300852617,-0.0062195121951246135,0.010562271086004464,0.005091575092068239,20260620
trailing_long__0c1b160c__2346_6713,0c1b160c,trailing_long,2346,6713,4368,2346,0,2345,4367.0,27.18000000000029,0.512591575091575,-0.0012777650561025709,0.050415425739579335,0.006988089785162459,20260620
mid_contiguous__0c1b160c__2480_3951,0c1b160c,mid_contiguous,2480,3951,1472,2480,0,2479,1471.0,22.729999999999563,0.5305706521739131,0.014289598912304852,0.07715114739982475,0.008979591837194267,20260620
random_contiguous__0c1b160c__5306_6560,0c1b160c,random_contiguous,5306,6560,1255,5306,0,5305,1254.0,6.079999999999927,0.5147410358565737,-0.0036921850079738435,0.01639341835620586,0.0052833200323900206,20260620
high_gr_missing__0c1b160c__1160_2837,0c1b160c,high_gr_missing,1160,2837,1678,1160,0,1159,1677.0,10.829999999999927,0.566746126340882,-0.005235539654144696,0.07108089557720937,0.008770883055242507,20260620
high_curvature__0c1b160c__1903_3245,0c1b160c,high_curvature,1903,3245,1343,1903,0,1902,1342.0,4.569999999999709,0.5517498138495904,0.003405365126676385,0.07908633193969042,0.00992542878469363,20260620
original_hidden__0d99f8e4__1699_7521,0d99f8e4,original_hidden,1699,7521,5823,1699,0,1698,5822.0,22.770000000000437,0.5399278722308088,-0.001836138783923138,0.021453822957173792,0.0049802439447869055,20260620
trailing_short__0d99f8e4__6756_7521,0d99f8e4,trailing_short,6756,7521,766,6756,0,6755,765.0,14.280000000000655,0.5169712793733682,-0.018013071895425694,0.019933873337859547,0.005458115183734248,20260620
trailing_long__0d99f8e4__1922_7521,0d99f8e4,trailing_long,1922,7521,5600,1922,0,1921,5599.0,22.770000000000437,0.54125,-0.0023075549205215347,0.02159055904236442,0.004998213648182265,20260620
mid_contiguous__0d99f8e4__3998_5136,0d99f8e4,mid_contiguous,3998,5136,1139,3998,0,3997,1138.0,7.190000000000509,0.4934152765583846,0.003005272407732929,0.02141977242140786,0.004837291117462438,20260620
random_contiguous__0d99f8e4__2698_4929,0d99f8e4,random_contiguous,2698,4929,2232,2698,0,2697,2231.0,21.81999999999971,0.5201612903225806,-0.009717615419094707,0.02012647257031467,0.004726457399617415,20260620
high_gr_missing__0d99f8e4__4808_6687,0d99f8e4,high_gr_missing,4808,6687,1880,4808,0,4807,1879.0,20.19000000000051,0.5803191489361702,0.009952102182011128,0.018352814657490592,0.005127795527522246,20260620
high_curvature__0d99f8e4__5940_7443,0d99f8e4,high_curvature,5940,7443,1504,5940,0,5939,1503.0,13.5,0.5398936170212766,-0.0034996673320028065,0.023237495651369334,0.0060119840217595045,20260620
original_hidden__0dc5e64d__1312_6190,0dc5e64d,original_hidden,1312,6190,4879,1312,0,1311,4878.0,65.95999999999913,0.011477761836441894,0.010947109471094636,0.14645785227031635,0.012138609801659761,20260620
trailing_short__0dc5e64d__5185_6190,0dc5e64d,trailing_short,5185,6190,1006,5185,0,5184,1005.0,31.359999999998763,0.016898608349900597,0.031203980099501257,0.0193538195821241,0.004880478088328443,20260620
trailing_long__0dc5e64d__2225_6190,0dc5e64d,trailing_long,2225,6190,3966,2225,0,2224,3965.0,65.95999999999913,0.012607160867372668,0.011707440100882743,0.15492026231184797,0.012204843592898867,20260620
