well,split,rows,known_rows,target_rows,known_ratio,target_ratio,gr_missing_rate,baseline_slope_median,baseline_slope_std,baseline_confidence,gr_std,gr_volatility,gr_quality_score,typewell_rows,typewell_has_geology,typewell_quality_score,risk_score,route_suggestion
26d3a96a,train,6465,1744,4721,0.2697602474864656,0.7302397525135345,0.31709383605168395,0.3100000000013097,0.40030598369198056,0.11099142961868089,19.26312063611759,4.771641730417641,0.14738981986763375,2029,1.0,0.5638437741686002,1.0,typewell_alignment
272abef3,train,5682,1547,4135,0.2722632875747976,0.7277367124252024,0.046674727932285366,0.15999999999985448,0.44420889894267723,0.12650257353322752,20.794511692545928,4.911011245339101,0.21753540711188274,1504,1.0,0.5146955297430482,0.9851661084498439,typewell_alignment
27300fd5,train,7386,1919,5467,0.25981586785810995,0.74018413214189,0.036948966526431315,0.34499999999934516,0.3757269184365485,0.12521756799220984,24.646155435538027,3.6740840441885414,0.2191135178623974,2183,1.0,0.5455591659897103,0.984019673639398,typewell_alignment
276b012a,train,6291,1454,4837,0.2311238276903513,0.7688761723096487,0.16001653917717593,0.040000000000873115,0.38137770397339343,0.10009901525440276,29.065197621382787,4.582015849671632,0.22956563366597185,1592,1.0,0.5030599268796694,1.0,typewell_alignment
27c3155b,train,6941,1983,4958,0.2856937040772223,0.7143062959227777,0.03448971359419121,0.4600000000009459,0.5350574820108316,0.12802856527483028,19.484476391873223,3.4768276341913573,0.18471614678233916,2505,1.0,0.6108990059069299,0.9805938631237174,typewell_alignment
27ebb9b9,train,7651,1885,5766,0.24637302313423082,0.7536269768657692,0.21574748525841136,0.37999999999919964,0.42975926120650276,0.1019929431954041,19.431339340751656,6.853508537751473,0.2027418557530761,2190,1.0,0.5362370931904326,1.0,typewell_alignment
283269ac,train,4567,1941,2626,0.42500547405298883,0.5749945259470112,0.6770753998476771,0.48000000000138243,0.4065545347526213,0.1737998268438309,22.114610827419874,9.578756797212245,0.10649777329247716,2146,1.0,0.7198927085614188,1.0,gr_residual
28473855,train,6620,2330,4290,0.35196374622356497,0.648036253776435,0.03076923076923077,0.5100000000002183,0.4186301224671985,0.18848034728609211,19.18798913548102,2.6153255609315424,0.16693201429029836,5139,1.0,1.0,0.9192119604062156,typewell_alignment
28f4eda9,train,6824,1558,5266,0.2283118405627198,0.7716881594372802,0.23129510064565134,0.039999999999054126,0.34334562247629963,0.09738548279189853,19.08177879245436,9.760818611982714,0.2417403870632768,1157,1.0,0.4195486518171161,1.0,typewell_alignment
29b24409,train,7417,1830,5587,0.24673048402318998,0.75326951597681,0.5954895292643637,0.20999999999912689,0.4207836992500194,0.08094861872397391,14.394662401352566,8.110745076959327,0.1020100740822743,1830,1.0,0.49673048402319,1.0,gr_residual
29de15c8,train,5164,1733,3431,0.3355925639039504,0.6644074360960496,0.03993004954823667,0.3500000000003638,0.35309806842258534,0.1829195607684086,14.747141495514901,4.303804188533387,0.17112835776143764,1693,1.0,0.5778466305189776,0.9270629516186505,typewell_alignment
2ab29395,train,3325,1473,1852,0.44300751879699246,0.5569924812030075,0.35853131749460043,0.1999999999998181,0.22168596082602993,0.2671620647808891,18.663920672711363,5.62476261407138,0.14698918504601396,1052,1.0,0.566390977443609,0.922470764592761,typewell_alignment
2ac7cb6b,train,6451,1461,4990,0.22647651526895055,0.7735234847310495,0.039679358717434866,0.21500000000014552,0.36819258659282816,0.10487441684091164,17.306447862967236,3.752081631001389,0.17593739819860557,1370,1.0,0.4623701751666408,1.0,typewell_alignment
2acc78d4,train,6109,1843,4266,0.3016860369945981,0.6983139630054018,0.6819034224097515,0.23999999999978172,0.441467699832464,0.09876130272907266,23.346354993213485,10.766539466307105,0.11491095977537895,1958,1.0,0.5705107218857424,1.0,gr_residual
2b034622,train,6761,1558,5203,0.23043928412956663,0.7695607158704334,0.3105900442052662,0.27000000000043656,0.3664945838776695,0.09255092647582097,15.294929290007701,7.586503021931041,0.17050719254539556,7824,1.0,1.0,1.0,typewell_alignment
2b06ad65,train,5706,1450,4256,0.2541184717840869,0.745881528215913,0.03923872180451128,0.2000000000007276,0.3877141024296043,0.12034584803383329,10.54517259625029,3.74685363023401,0.13531784704968486,1492,1.0,0.5114791447599019,0.9894638324172945,typewell_alignment
2b547943,train,5131,1651,3480,0.321769635548626,0.678230364451374,0.3563218390804598,0.3499999999985448,0.4427014925810815,0.13512886897005438,17.609346113412418,5.5568598691718405,0.14237878382950353,1802,1.0,0.6011985967647633,1.0,typewell_alignment
2be5c96a,train,5753,1543,4210,0.26820789153485136,0.7317921084651486,0.7743467933491687,0.28000000000156433,0.39827968352522325,0.08031513563527297,21.739971510327678,9.59931631175022,0.0739829194218111,1744,1.0,0.5531461845993395,1.0,baseline_fallback
2bff06cf,train,9174,1550,7624,0.16895574449531284,0.8310442555046872,0.5001311647429171,0.5799999999999272,0.39561127030312193,0.05462326209250777,14.461655080933667,4.608887772261703,0.0912576040084963,1997,1.0,0.4676804011336385,1.0,baseline_fallback
2c0c4a4e,train,6719,1929,4790,0.28709629409138265,0.7129037059086174,0.04676409185803758,0.25,0.4174696333363266,0.1387323231739428,22.98403510680494,7.244948191375575,0.2750554427342095,3752,1.0,0.8084164310165203,0.9729586997905666,typewell_alignment
2cee0cba,train,7335,1835,5500,0.2501704158145876,0.7498295841854125,0.46963636363636363,0.3400000000001455,0.4057030747129354,0.09080597600278328,13.648964976483255,7.648716377687529,0.1263752374912365,795,1.0,0.3583844580777096,1.0,typewell_alignment
2d0c268a,train,6289,1739,4550,0.2765145492129114,0.7234854507870886,0.28285714285714286,0.4399999999986903,0.42998354762604035,0.11473702392401278,16.997538130782416,4.844362487094344,0.14566739322251004,2018,1.0,0.5708777230084274,1.0,typewell_alignment
2d179ded,train,9225,2217,7008,0.24032520325203252,0.7596747967479675,0.4634703196347032,0.41000000000167347,0.4217044169237901,0.08547581485075585,15.29066364389352,5.6825687573336685,0.1122516789644677,2278,1.0,0.49693766937669376,1.0,gr_residual
2d196986,train,8316,1842,6474,0.2215007215007215,0.7784992784992785,0.01282051282051282,0.3099999999994907,0.42204239050933967,0.09939888029879859,22.49500240205796,8.12308429642952,0.29917012464733145,1876,1.0,0.47558922558922556,1.0,typewell_alignment
2d2d0c6b,train,6967,1922,5045,0.2758719678484283,0.7241280321515717,0.6251734390485629,0.2999999999992724,0.40925022577810544,0.09291632454628593,21.89208746500013,13.626811487025021,0.1534396668317654,1920,1.0,0.5255849002440074,1.0,typewell_alignment
2d35f86d,train,6628,1732,4896,0.2613156306578153,0.7386843693421846,0.2534722222222222,0.27999999999883585,0.41270871113478946,0.10933755584871788,21.52040648174047,7.403422977839045,0.21094710074495365,1747,1.0,0.5135787567893784,1.0,typewell_alignment
2d9f6cb9,train,8627,1289,7338,0.1494146284919439,0.8505853715080561,0.036249659307713275,0.0500000000001819,0.3130703598706579,0.065677028298724,12.066990719484204,3.75702640929068,0.145101499745336,1123,1.0,0.3801727135736641,1.0,typewell_alignment
2ddad940,train,6812,1481,5331,0.21741045214327656,0.7825895478567234,0.1637591446257738,0.27000000000134605,0.4271522993957863,0.08936052447401091,18.721875843282366,5.279975328404686,0.18615660588332708,1551,1.0,0.4776864357017029,1.0,typewell_alignment
2e29e833,train,7254,1826,5428,0.25172318720705816,0.7482768127929418,0.04476787030213707,0.3400000000001455,0.5602422376650568,0.10539190084830004,12.177064939566163,3.275281646801947,0.1352726082297675,3980,1.0,0.7986628067273228,1.0,typewell_alignment
2e43c2ea,train,7349,1651,5698,0.22465641583888965,0.7753435841611104,0.3508248508248508,0.3999999999996362,0.4697790763426243,0.0812791884172059,25.220663327800278,8.454781273957042,0.2121016021335424,1836,1.0,0.4998299088311335,1.0,typewell_alignment
2e63d9de,train,6505,1806,4699,0.2776325903151422,0.7223674096848578,0.15556501383273036,0.42000000000007276,0.4071402295519237,0.12594423176892727,19.011902253577762,6.463517492890546,0.20949987744722753,1845,1.0,0.5336279784780937,1.0,typewell_alignment
2ee0235b,train,7256,1700,5556,0.2342888643880926,0.7657111356119074,0.11753059755219583,0.2999999999992724,0.43013334721354257,0.10068808602824374,15.728851137356884,4.517130159519167,0.16647601970533285,1849,1.0,0.5048235942668137,1.0,typewell_alignment
2f19d536,train,4744,1656,3088,0.3490725126475548,0.6509274873524452,0.37338082901554404,0.18000000000029104,0.3425896565912025,0.16242977358211377,15.314240531454919,7.978455367957649,0.1599652911811023,1294,1.0,0.5227655986509274,1.0,typewell_alignment
2f8e53c3,train,4133,1539,2594,0.3723687394144689,0.6276312605855311,0.42058596761757905,0.19500000000061846,0.3882449063369121,0.1687479712549682,15.248387517157514,5.775272105210656,0.12214503458825393,3039,1.0,0.9853012339704815,1.0,typewell_alignment
2fa01aa6,train,3860,1686,2174,0.4367875647668394,0.5632124352331607,0.3969641214351426,0.4099999999998545,0.5610433424122317,0.19909773549713927,19.54626456222347,5.41114921301664,0.1389317100377253,1878,1.0,0.7365284974093265,1.0,typewell_alignment
2fd68f7b,train,6381,1651,4730,0.258736875097947,0.7412631249020529,0.6139534883720931,0.38999999999850843,0.42208904874312114,0.08505051610450032,15.504931020753599,5.365333656448437,0.07883552017079223,1782,1.0,0.5292665726375176,1.0,baseline_fallback
2fe023be,train,6060,1839,4221,0.30346534653465346,0.6965346534653465,0.4482350153991945,0.35500000000047294,0.472806888753304,0.11475893964250718,17.651547365648597,8.067848231182031,0.14990303410321756,2077,1.0,0.5927392739273927,1.0,typewell_alignment
30d75030,train,5009,1605,3404,0.3204232381712917,0.6795767618287083,0.19829612220916568,0.125,0.4197502039738761,0.14958807296937737,21.23470122781044,8.968833067973087,0.2502066044849627,1448,1.0,0.5390796566180874,0.999985957582914,typewell_alignment
310c71a5,train,6988,1743,5245,0.24942759015455065,0.7505724098454494,0.16244041944709248,0.5,0.4193701007580115,0.1075567523112947,13.068934590623067,4.358584716322492,0.14142405882362036,1956,1.0,0.5299084144247281,1.0,typewell_alignment
32fe84c9,train,8163,1755,6408,0.21499448732083792,0.7850055126791621,0.1518414481897628,0.21000000000003638,0.4146906312164358,0.08944835852028281,16.24709737757616,4.927335569231876,0.16970895215668622,1723,1.0,0.4610743599166973,1.0,typewell_alignment
33c40295,train,5989,1820,4169,0.30389046585406576,0.6961095341459342,0.053250179899256414,0.37000000000080036,0.4292338294860072,0.1486573400069742,19.670263632865748,4.246234600417934,0.19679505285446117,1977,1.0,0.5801051928535649,0.96465520496784,typewell_alignment
3407f5bf,train,5309,1671,3638,0.3147485402147297,0.6852514597852702,0.4601429356789445,0.2600000000002183,0.3999473869087914,0.12630555727546533,15.745481002872342,5.56388231310482,0.1132009556264473,1529,1.0,0.5380015068751177,1.0,gr_residual
3417285d,train,7458,2009,5449,0.2693751676052561,0.7306248323947439,0.09818315287208662,0.6100000000005821,0.4348719609296696,0.12216834166119728,13.584378122283418,3.1861204139914445,0.1340323228790069,1006,1.0,0.3848887101099491,1.0,typewell_alignment
347242c8,train,5437,1842,3595,0.3387897737723009,0.6612102262276991,0.05702364394993046,0.36999999999898137,0.4146224600257486,0.17593721233055554,13.631278100646343,6.607196798461949,0.20494593816221543,1884,1.0,0.59651462203421,0.938318698656927,typewell_alignment
353e5502,train,7901,1839,6062,0.23275534742437667,0.7672446525756234,0.19844935664797098,0.42000000000007276,0.4018775574455482,0.09746354365341847,19.41889028454757,7.844747835328725,0.2230419034916033,879,1.0,0.36125174028603974,1.0,typewell_alignment
357c12f9,train,5770,1691,4079,0.2930675909878683,0.7069324090121317,0.10983084089237559,0.5100000000002183,0.5572711007751211,0.12579586317681882,15.603998564202561,2.0349691632783626,0.12304307503153875,2172,1.0,0.6264298093587521,1.0,typewell_alignment
3584a6eb,train,6150,1656,4494,0.26926829268292685,0.7307317073170732,0.20004450378282154,0.42000000000007276,0.43014176528726855,0.11594444621041564,20.220593071286846,9.165966673527596,0.24774464939855595,1833,1.0,0.5480487804878049,1.0,typewell_alignment
35b30c7f,train,11270,1691,9579,0.15004436557231587,0.8499556344276841,0.44388767094686293,0.23000000000138243,0.42150389693966495,0.04831214633234611,15.710229049773664,7.504719725698034,0.13807341872865336,3179,1.0,0.5320763087843834,1.0,typewell_alignment
35b3ef6a,train,5736,1832,3904,0.3193863319386332,0.6806136680613668,0.38473360655737704,0.1499999999996362,0.39731633873665057,0.1356141758925129,14.062798349963858,4.791866090529499,0.11304277848818382,1498,1.0,0.5111576011157601,1.0,gr_residual
367456ce,train,7312,1743,5569,0.23837527352297594,0.7616247264770241,0.3462021906985096,0.2999999999992724,0.4407493016800157,0.08981609571276537,18.522445348506515,7.507664798626012,0.17385698466473293,1725,1.0,0.4859135667396061,1.0,typewell_alignment
368131f9,train,6568,1577,4991,0.2401035322777101,0.7598964677222899,0.6359447004608295,0.030000000000654836,0.42077018991145443,0.07583894327984336,21.45514875991513,10.328524161922193,0.12402095795412514,1354,1.0,0.4561510353227771,1.0,typewell_alignment
368fe682,train,6416,1480,4936,0.23067331670822944,0.7693266832917706,0.03606158833063209,0.12999999999919964,0.39917866789435086,0.10521587281348906,17.4401861569367,4.606393899131805,0.19387600876889943,1263,1.0,0.4468516209476309,1.0,typewell_alignment
3690a146,train,5761,1688,4073,0.29300468668633917,0.7069953133136608,0.17677387674932482,0.4500000000007276,0.45807158477726184,0.12955665582064707,18.20348184108749,7.961090540075103,0.2247354402037138,1965,1.0,0.591086616906787,1.0,typewell_alignment
37344c2a,train,6943,1746,5197,0.25147630707187096,0.748523692928129,0.14354435251106407,0.3400000000001455,0.38207934112918246,0.11281923066431973,11.648342183932682,2.726640471876549,0.10905673541191607,1692,1.0,0.4936986893273801,1.0,gr_residual
373ef48b,train,4992,1483,3509,0.29707532051282054,0.7029246794871795,0.4579652322599031,0.20999999999912689,0.3766784463223882,0.11834759699837437,16.98757253569595,7.935064737773241,0.14357071277941855,1502,1.0,0.5508814102564102,1.0,typewell_alignment
374be387,train,11802,1837,9965,0.15565158447720726,0.8443484155227927,0.6087305569493227,0.3499999999985448,0.4324669964519903,0.04476086636145767,11.812269163632713,6.484780081799854,0.07963205067335948,1955,1.0,0.4156498898491781,1.0,baseline_fallback
37d36812,train,6017,1650,4367,0.2742230347349177,0.7257769652650823,0.2518891687657431,0.37999999999919964,0.4472430776887069,0.1140954284852783,17.131449850752176,5.498527778224767,0.16237155866023636,1755,1.0,0.5416735914907762,1.0,typewell_alignment
38991fd4,train,6545,1747,4798,0.2669213139801375,0.7330786860198625,0.27032096706961234,0.4250000000001819,0.41901633570383706,0.11095600102410118,16.39177353127209,8.532427577466706,0.19927325417994296,3812,1.0,0.8324293353705119,1.0,typewell_alignment
389ae58f,train,8201,1738,6463,0.21192537495427388,0.7880746250457261,0.1954200835525298,0.2900000000008731,0.5116037919862322,0.08025900509782671,16.513712041605796,4.027150323333935,0.14784454200509323,1972,1.0,0.4904584806730886,1.0,typewell_alignment
3932faa6,train,7388,1936,5452,0.26204656199242016,0.7379534380075798,0.30502567865003666,0.3900000000012369,0.5627121576354589,0.09628832826643774,24.899506827797055,6.112898812167565,0.1931193906918245,2262,1.0,0.5561721710882512,1.0,typewell_alignment
398dce4b,train,5005,1839,3166,0.3674325674325674,0.6325674325674325,0.4990524320909665,0.4099999999998545,0.4193388702105047,0.15356429569503877,22.64646810485088,9.397181952516457,0.16505424087907655,1944,1.0,0.6384115884115884,1.0,typewell_alignment
39b51819,train,6382,2151,4231,0.3370416797242244,0.6629583202757756,0.5582604585204444,0.07999999999992724,0.3933021502551809,0.13151609222072155,22.341493284375662,6.615441696019248,0.12012804987598975,1783,1.0,0.5293795048574115,1.0,typewell_alignment
3a0af893,train,4580,1653,2927,0.3609170305676856,0.6390829694323145,0.5175948069695935,0.10999999999876309,0.33509230974820886,0.15676379668317503,15.864808391226685,6.421227775319869,0.10978558470365854,2491,1.0,0.7938864628820961,1.0,gr_residual
3a223519,train,6581,1998,4583,0.30360127640176265,0.6963987235982374,0.0914248308967925,0.48000000000138243,0.4143703110538333,0.14707260100994637,18.08103395992123,4.048971501909661,0.17625076488893443,2234,1.0,0.5894620878285974,0.9757836067142518,typewell_alignment
3a7dd95d,train,4320,1248,3072,0.28888888888888886,0.7111111111111111,0.4736328125,0.23999999999978172,0.3716146501175289,0.1130212975394988,15.882752989713282,6.413592696984907,0.11976909512460343,1256,1.0,0.5407407407407407,1.0,gr_residual
3a824aa7,train,5678,1477,4201,0.2601268052131032,0.7398731947868968,0.47179243037372054,0.2249999999994543,0.42568498500177293,0.09421641895543131,20.604372926362135,11.460535380230672,0.18909199171557298,1417,1.0,0.49955970412116946,1.0,typewell_alignment
